trade_date,open,close,high,low,vol
20140901,8.62,8.71,8.84,8.61,116722.28
20140902,8.74,9.08,9.25,8.7,316794.94
20140903,9.0,9.2,9.23,8.96,309934.7
20140904,9.21,9.37,9.69,9.1,412989.41
20140905,9.3,9.77,9.98,9.21,340848.74
20140909,9.77,9.75,10.05,9.65,265487.66
20140910,9.79,9.81,9.92,9.6,179291.97
20140911,9.75,9.6,9.9,9.48,208058.93
20140912,9.51,10.56,10.56,9.47,438052.55
20140915,10.69,11.62,11.62,10.56,531938.18
20140916,11.62,12.09,12.75,11.3,625853.32
20140917,11.5,11.7,12.1,11.03,417864.34
20140918,11.55,12.02,12.36,11.43,447337.92
20140919,11.74,12.38,12.6,11.52,412014.36
20140922,12.2,11.88,12.29,11.8,269191.61
20140923,11.96,11.99,12.33,11.7,268808.49
20140924,12.0,12.69,12.84,11.86,460496.06
20140925,12.66,13.58,13.89,12.4,488471.7
20140926,13.43,13.32,13.94,13.22,293976.74
20140929,13.38,13.18,13.62,13.1,212458.48
20140930,13.18,12.91,13.35,12.6,288073.87
20141008,12.97,13.36,13.55,12.67,254757.91
20141009,13.29,13.08,13.45,12.85,218854.86
20141010,13.0,12.74,13.08,12.6,209773.78
20141013,12.51,12.46,12.51,12.09,196791.95
20141014,12.4,12.56,12.69,12.3,137281.52
20141015,12.5,12.3,12.65,12.14,116558.26
20141016,12.13,11.72,12.28,11.7,173183.55
20141017,11.68,11.79,11.95,11.24,134247.15
20141020,11.75,12.02,12.07,11.7,109949.35
20141021,11.97,11.69,12.1,11.59,104980.01
20141022,11.75,11.69,12.08,11.5,150462.43
20141023,11.5,11.31,11.84,11.28,118157.16
20141024,11.33,11.01,11.49,10.9,95830.21
20141027,10.98,11.16,11.26,10.69,99175.26
20141028,11.17,11.79,11.8,11.13,155428.65
20141029,11.86,12.5,12.51,11.86,328678.19
20141030,12.5,12.3,12.7,12.14,217012.01
20141031,12.39,12.58,12.77,12.25,235648.75
20141103,12.4,13.41,13.5,12.35,375746.24
20141104,13.36,13.37,13.75,13.05,248293.65
20141105,13.3,14.19,14.5,13.16,437925.96
20141106,13.94,14.13,14.19,13.7,223199.33
20141107,14.08,13.98,14.23,13.76,247556.64
20141110,13.92,13.34,14.0,13.14,246007.67
20141111,13.25,12.01,13.25,12.01,312829.53
20141112,11.7,12.05,12.27,11.23,217290.38
20141113,12.02,11.58,12.02,11.35,147178.4
20141114,11.52,11.76,11.97,11.46,126480.84
20141117,11.53,12.21,12.41,11.53,202073.67
20141118,12.26,12.05,12.3,11.93,120630.48
20141119,11.96,11.77,12.1,11.71,67906.53
20141208,12.95,12.95,12.95,12.95,10893.6
20141209,14.25,14.1,14.25,13.25,588438.87
20141210,14.13,14.38,15.1,12.79,693086.09
20141211,14.0,14.0,14.75,13.38,474771.14
20141212,13.55,13.59,13.97,13.55,255399.96
20141215,12.76,13.07,13.47,12.62,266310.16
20141216,13.07,13.23,13.6,13.07,223819.77
20141217,13.2,12.6,13.2,12.52,239468.69
20141218,12.31,12.81,13.2,12.3,229107.2
20141219,12.66,12.39,12.69,12.18,175541.07
20141222,12.4,11.23,12.59,11.15,234722.04
20141223,11.22,10.75,11.48,10.7,120864.71
20141224,10.65,11.27,11.37,10.65,128341.06
20141225,11.3,11.5,11.51,11.16,112126.31
20141226,11.34,11.52,11.67,11.32,95539.54
20141229,11.52,11.13,11.6,10.84,144162.28
20141230,11.01,10.68,11.1,10.66,86663.75
20141231,10.55,10.73,10.97,10.52,75704.5
